Source,Target,ID,Label,Interval,Weight,Type
1183,2536,1806,,,1,Directed
1184,3407,1807,,,1,Directed
1185,2584,1808,,,1,Directed
1187,3365,1809,,,1,Directed
1189,1442,1810,,,1,Directed
1191,2801,1811,,,1,Directed
1192,2792,1812,,,1,Directed
1193,1632,1813,,,1,Directed
1193,3008,1814,,,1,Directed
1194,2978,1815,,,1,Directed
1195,3531,1816,,,1,Directed
1196,1577,1817,,,1,Directed
1197,2317,1818,,,1,Directed
1199,1915,1819,,,1,Directed
1199,3758,1820,,,1,Directed
1200,3531,1821,,,1,Directed
1201,1229,1822,,,1,Directed
1201,3261,1823,,,1,Directed
1202,3727,1824,,,1,Directed
1203,3310,1825,,,1,Directed
1203,2181,1826,,,1,Directed
1204,3878,1827,,,1,Directed
1205,1579,1828,,,1,Directed
1206,3917,1829,,,1,Directed
1206,1964,1830,,,1,Directed
1206,3867,1831,,,1,Directed
1206,3920,1832,,,1,Directed
1206,3820,1833,,,1,Directed
1206,3313,1834,,,1,Directed
1206,2971,1835,,,1,Directed
1206,2784,1836,,,1,Directed
1206,2240,1837,,,1,Directed
1206,2778,1838,,,1,Directed
1206,1937,1839,,,1,Directed
1206,3788,1840,,,1,Directed
1206,3942,1841,,,1,Directed
1206,1985,1842,,,1,Directed
1206,1208,1843,,,1,Directed
1206,2525,1844,,,1,Directed
1206,2680,1845,,,1,Directed
1206,2804,1846,,,1,Directed
1207,2994,1847,,,1,Directed
1207,3589,1848,,,1,Directed
1208,2711,1849,,,1,Directed
1208,1978,1850,,,1,Directed
1208,2195,1851,,,1,Directed
1208,1383,1852,,,1,Directed
1208,3006,1853,,,1,Directed
1210,3888,1854,,,1,Directed
1211,2118,1855,,,1,Directed
1211,3987,1856,,,1,Directed
1211,2789,1857,,,1,Directed
1212,3608,1858,,,1,Directed
1214,2527,1859,,,1,Directed
1215,3006,1860,,,1,Directed
1216,3269,1861,,,1,Directed
1217,3035,1862,,,1,Directed
1219,3092,1863,,,1,Directed
1219,2776,1864,,,1,Directed
1219,3228,1865,,,1,Directed
1220,2885,1866,,,1,Directed
1221,3016,1867,,,1,Directed
1222,1913,1868,,,1,Directed
1223,3725,1869,,,1,Directed
1225,2121,1870,,,1,Directed
1226,2402,1871,,,1,Directed
1226,2887,1872,,,1,Directed
1228,2634,1873,,,1,Directed
1228,3353,1874,,,1,Directed
1229,3531,1875,,,1,Directed
1229,3034,1876,,,1,Directed
1230,2940,1877,,,1,Directed
1231,3498,1878,,,1,Directed
1231,1271,1879,,,1,Directed
1231,1424,1880,,,1,Directed
1231,1349,1881,,,1,Directed
1231,3157,1882,,,1,Directed
1231,2077,1883,,,1,Directed
1231,3062,1884,,,1,Directed
1231,2889,1885,,,1,Directed
1231,3726,1886,,,1,Directed
1231,3445,1887,,,1,Directed
1231,3006,1888,,,1,Directed
1231,2707,1889,,,1,Directed
1231,1329,1890,,,1,Directed
1231,3022,1891,,,1,Directed
1231,1803,1892,,,1,Directed
1231,1479,1893,,,1,Directed
1231,3559,1894,,,1,Directed
1231,3868,1895,,,1,Directed
1231,2792,1896,,,1,Directed
1231,2704,1897,,,1,Directed
1231,3053,1898,,,1,Directed
1231,3435,1899,,,1,Directed
1232,1497,1900,,,1,Directed
1233,3263,1901,,,1,Directed
1234,2135,1902,,,1,Directed
1234,1937,1903,,,1,Directed
1234,1737,1904,,,1,Directed
1235,2886,1905,,,1,Directed
1236,2217,1906,,,1,Directed
1237,3668,1907,,,1,Directed
1237,1651,1908,,,1,Directed
1237,3640,1909,,,1,Directed
1238,3588,1910,,,1,Directed
1239,3599,1911,,,1,Directed
1240,2678,1912,,,1,Directed
1242,2925,1913,,,1,Directed
1243,3037,1914,,,1,Directed
1244,3009,1915,,,1,Directed
1245,3900,1916,,,1,Directed
1246,3674,1917,,,1,Directed
1249,3751,1918,,,1,Directed
1249,2370,1919,,,1,Directed
1250,3458,1920,,,1,Directed
1252,1992,1921,,,1,Directed
1253,3494,1922,,,1,Directed
1255,3755,1923,,,1,Directed
1257,2213,1924,,,1,Directed
1260,2805,1925,,,1,Directed
1261,1937,1926,,,1,Directed
1262,2789,1927,,,1,Directed
1262,1798,1928,,,1,Directed
1264,2217,1929,,,1,Directed
1264,3594,1930,,,1,Directed
1264,3407,1931,,,1,Directed
1264,1708,1932,,,1,Directed
1264,3842,1933,,,1,Directed
1264,1990,1934,,,1,Directed
1264,1304,1935,,,1,Directed
1264,2021,1936,,,1,Directed
1264,2334,1937,,,1,Directed
1264,1365,1938,,,1,Directed
1265,3865,1939,,,1,Directed
1265,1624,1940,,,1,Directed
1265,3114,1941,,,1,Directed
1265,1937,1942,,,1,Directed
1267,1929,1943,,,1,Directed
1268,3004,1944,,,1,Directed
1269,1510,1945,,,1,Directed
1270,1780,1946,,,1,Directed
1271,3867,1947,,,1,Directed
1271,3707,1948,,,1,Directed
1271,3938,1949,,,1,Directed
1271,1912,1950,,,1,Directed
1272,1371,1951,,,1,Directed
1272,3006,1952,,,1,Directed
1273,1474,1953,,,1,Directed
1274,2331,1954,,,1,Directed
1275,2738,1955,,,1,Directed
1276,3650,1956,,,1,Directed
1276,3022,1957,,,1,Directed
1277,3571,1958,,,1,Directed
1278,3017,1959,,,1,Directed
1279,1600,1960,,,1,Directed
1279,3468,1961,,,1,Directed
1279,2886,1962,,,1,Directed
1281,2456,1963,,,1,Directed
1282,3935,1964,,,1,Directed
1283,2355,1965,,,1,Directed
1284,1687,1966,,,1,Directed
1285,3903,1967,,,1,Directed
1286,1291,1968,,,1,Directed
1287,2395,1969,,,1,Directed
1288,3142,1970,,,1,Directed
1288,2974,1971,,,1,Directed
1288,1668,1972,,,1,Directed
1289,2387,1973,,,1,Directed
1290,2275,1974,,,1,Directed
1291,3959,1975,,,1,Directed
1291,1386,1976,,,1,Directed
1291,3867,1977,,,1,Directed
1291,1495,1978,,,1,Directed
1291,2286,1979,,,1,Directed
1292,3667,1980,,,1,Directed
1294,1899,1981,,,1,Directed
1295,3491,1982,,,1,Directed
1295,3726,1983,,,1,Directed
1295,2286,1984,,,1,Directed
1296,3263,1985,,,1,Directed
1296,1937,1986,,,1,Directed
1296,3407,1987,,,1,Directed
1296,1930,1988,,,1,Directed
1296,1584,1989,,,1,Directed
1297,3254,1990,,,1,Directed
1298,2167,1991,,,1,Directed
1300,2217,1992,,,1,Directed
1300,3726,1993,,,1,Directed
1300,1365,1994,,,1,Directed
1301,1937,1995,,,1,Directed
1301,1500,1996,,,1,Directed
1302,3056,1997,,,1,Directed
1303,3079,1998,,,1,Directed
1303,1790,1999,,,1,Directed
1305,2612,2000,,,1,Directed
1307,3606,2001,,,1,Directed
1307,3006,2002,,,1,Directed
1308,3335,2003,,,1,Directed
1309,1780,2004,,,1,Directed
1310,3206,2005,,,1,Directed
1311,3637,2006,,,1,Directed
1313,1552,2007,,,1,Directed
1314,3092,2008,,,1,Directed
1315,3325,2009,,,1,Directed
1316,3321,2010,,,1,Directed
1317,3407,2011,,,1,Directed
1318,3592,2012,,,1,Directed
1321,1780,2013,,,1,Directed
1321,2898,2014,,,1,Directed
1322,2736,2015,,,1,Directed
1323,3171,2016,,,1,Directed
1324,2703,2017,,,1,Directed
1326,1365,2018,,,1,Directed
1328,2217,2019,,,1,Directed
1329,3631,2020,,,1,Directed
1330,1341,2021,,,1,Directed
1333,3062,2022,,,1,Directed
1333,2378,2023,,,1,Directed
1333,2585,2024,,,1,Directed
1334,2627,2025,,,1,Directed
1335,3910,2026,,,1,Directed
1337,3354,2027,,,1,Directed
1338,3825,2028,,,1,Directed
1342,2469,2029,,,1,Directed
1343,3942,2030,,,1,Directed
1346,3431,2031,,,1,Directed
1346,3043,2032,,,1,Directed
1347,3647,2033,,,1,Directed
1347,2714,2034,,,1,Directed
1347,2378,2035,,,1,Directed
1347,1396,2036,,,1,Directed
1347,3354,2037,,,1,Directed
1347,3920,2038,,,1,Directed
1347,3867,2039,,,1,Directed
1347,1365,2040,,,1,Directed
1348,2142,2041,,,1,Directed
1348,2021,2042,,,1,Directed
1348,2774,2043,,,1,Directed
1349,2632,2044,,,1,Directed
1350,3983,2045,,,1,Directed
1351,3014,2046,,,1,Directed
1352,1780,2047,,,1,Directed
1353,3246,2048,,,1,Directed
1354,1749,2049,,,1,Directed
1355,1795,2050,,,1,Directed
1355,2335,2051,,,1,Directed
1355,3726,2052,,,1,Directed
1356,3369,2053,,,1,Directed
1357,2825,2054,,,1,Directed
1358,2630,2055,,,1,Directed
1358,2217,2056,,,1,Directed
1359,3795,2057,,,1,Directed
1360,3641,2058,,,1,Directed
1361,2217,2059,,,1,Directed
1362,1449,2060,,,1,Directed
1364,2845,2061,,,1,Directed
1364,3232,2062,,,1,Directed
1364,2738,2063,,,1,Directed
1365,3931,2064,,,1,Directed
1365,2866,2065,,,1,Directed
1365,3174,2066,,,1,Directed
1365,3407,2067,,,1,Directed
1365,2729,2068,,,1,Directed
1365,3626,2069,,,1,Directed
1365,1708,2070,,,1,Directed
1365,1690,2071,,,1,Directed
1365,2792,2072,,,1,Directed
1365,2155,2073,,,1,Directed
1365,1860,2074,,,1,Directed
1365,2446,2075,,,1,Directed
1365,1734,2076,,,1,Directed
1365,2630,2077,,,1,Directed
1365,2988,2078,,,1,Directed
1365,3957,2079,,,1,Directed
1365,1675,2080,,,1,Directed
1365,3817,2081,,,1,Directed
1365,1937,2082,,,1,Directed
1365,2281,2083,,,1,Directed
1365,3963,2084,,,1,Directed
1365,2949,2085,,,1,Directed
1365,3903,2086,,,1,Directed
1365,2122,2087,,,1,Directed
1365,3006,2088,,,1,Directed
1366,1394,2089,,,1,Directed
1366,3022,2090,,,1,Directed
1366,2562,2091,,,1,Directed
1367,3726,2092,,,1,Directed
1368,3942,2093,,,1,Directed
1369,2896,2094,,,1,Directed
1369,2217,2095,,,1,Directed
1369,1409,2096,,,1,Directed
1369,2219,2097,,,1,Directed
1369,3149,2098,,,1,Directed
1370,2328,2099,,,1,Directed
1372,1548,2100,,,1,Directed
1373,1780,2101,,,1,Directed
1374,1585,2102,,,1,Directed
1375,1937,2103,,,1,Directed
1376,3902,2104,,,1,Directed
1377,3860,2105,,,1,Directed
1379,3825,2106,,,1,Directed
1379,3263,2107,,,1,Directed
1379,3942,2108,,,1,Directed
1379,3013,2109,,,1,Directed
1380,2802,2110,,,1,Directed
1381,1841,2111,,,1,Directed
1384,1984,2112,,,1,Directed
1385,1964,2113,,,1,Directed
1388,2118,2114,,,1,Directed
1389,2217,2115,,,1,Directed
1389,1662,2116,,,1,Directed
1390,3988,2117,,,1,Directed
1391,3895,2118,,,1,Directed
1392,1792,2119,,,1,Directed
1393,1769,2120,,,1,Directed
1393,2306,2121,,,1,Directed
1396,3580,2122,,,1,Directed
1397,1889,2123,,,1,Directed
1398,3997,2124,,,1,Directed
1400,1729,2125,,,1,Directed
1400,1682,2126,,,1,Directed
1400,3214,2127,,,1,Directed
1400,3022,2128,,,1,Directed
1400,3287,2129,,,1,Directed
1400,1900,2130,,,1,Directed
1400,3915,2131,,,1,Directed
1400,1816,2132,,,1,Directed
1400,3999,2133,,,1,Directed
1401,2001,2134,,,1,Directed
1403,2217,2135,,,1,Directed
1404,2231,2136,,,1,Directed
1405,2167,2137,,,1,Directed
1407,1604,2138,,,1,Directed
1408,2556,2139,,,1,Directed
1409,1640,2140,,,1,Directed
1409,1600,2141,,,1,Directed
1409,2054,2142,,,1,Directed
1409,1495,2143,,,1,Directed
1409,2678,2144,,,1,Directed
1409,3588,2145,,,1,Directed
1409,3316,2146,,,1,Directed
1409,2334,2147,,,1,Directed
1409,3726,2148,,,1,Directed
1409,1540,2149,,,1,Directed
1409,1799,2150,,,1,Directed
1409,2595,2151,,,1,Directed
1409,2436,2152,,,1,Directed
1409,1539,2153,,,1,Directed
1409,3282,2154,,,1,Directed
1409,1882,2155,,,1,Directed
1409,2983,2156,,,1,Directed
1409,3037,2157,,,1,Directed
1409,3245,2158,,,1,Directed
1409,2635,2159,,,1,Directed
1409,1549,2160,,,1,Directed
1409,1592,2161,,,1,Directed
1410,1989,2162,,,1,Directed
1410,1715,2163,,,1,Directed
1410,2156,2164,,,1,Directed
1411,3782,2165,,,1,Directed
1412,2378,2166,,,1,Directed
1413,2990,2167,,,1,Directed
1413,2497,2168,,,1,Directed
1414,1891,2169,,,1,Directed
1416,2792,2170,,,1,Directed
1416,3404,2171,,,1,Directed
1417,1577,2172,,,1,Directed
1419,2792,2173,,,1,Directed
1421,2253,2174,,,1,Directed
1422,1700,2175,,,1,Directed
1423,3441,2176,,,1,Directed
1425,2649,2177,,,1,Directed
1426,3790,2178,,,1,Directed
1428,3351,2179,,,1,Directed
1429,3263,2180,,,1,Directed
1429,3244,2181,,,1,Directed
1430,2143,2182,,,1,Directed
1430,3427,2183,,,1,Directed
1431,2524,2184,,,1,Directed
1432,3578,2185,,,1,Directed
1433,3659,2186,,,1,Directed
1434,2555,2187,,,1,Directed
1434,2145,2188,,,1,Directed
1435,2678,2189,,,1,Directed
1436,3287,2190,,,1,Directed
1437,2334,2191,,,1,Directed
1440,1521,2192,,,1,Directed
1441,3006,2193,,,1,Directed
1443,1495,2194,,,1,Directed
1444,2021,2195,,,1,Directed
1446,1791,2196,,,1,Directed
1447,3717,2197,,,1,Directed
1450,3880,2198,,,1,Directed
1451,2378,2199,,,1,Directed
1454,3386,2200,,,1,Directed
1455,2997,2201,,,1,Directed
1458,1858,2202,,,1,Directed
1459,3942,2203,,,1,Directed
1460,2310,2204,,,1,Directed
1461,2902,2205,,,1,Directed
1462,3687,2206,,,1,Directed
1463,3374,2207,,,1,Directed
1464,3196,2208,,,1,Directed
1467,1764,2209,,,1,Directed
1468,1697,2210,,,1,Directed
1468,2308,2211,,,1,Directed
1470,3942,2212,,,1,Directed
1471,3562,2213,,,1,Directed
1473,3708,2214,,,1,Directed
1473,2333,2215,,,1,Directed
1473,2630,2216,,,1,Directed
1474,3006,2217,,,1,Directed
1474,1561,2218,,,1,Directed
1476,3300,2219,,,1,Directed
1477,3847,2220,,,1,Directed
1477,1995,2221,,,1,Directed
1477,2959,2222,,,1,Directed
1478,2374,2223,,,1,Directed
1479,2585,2224,,,1,Directed
1479,2409,2225,,,1,Directed
1479,3531,2226,,,1,Directed
1479,1795,2227,,,1,Directed
1479,3390,2228,,,1,Directed
1479,3657,2229,,,1,Directed
1479,2642,2230,,,1,Directed
1479,3910,2231,,,1,Directed
1479,2388,2232,,,1,Directed
1479,1831,2233,,,1,Directed
1479,3323,2234,,,1,Directed
1479,3144,2235,,,1,Directed
1480,1875,2236,,,1,Directed
1483,3726,2237,,,1,Directed
1483,3880,2238,,,1,Directed
1483,3407,2239,,,1,Directed
1483,2932,2240,,,1,Directed
1485,2757,2241,,,1,Directed
1486,3726,2242,,,1,Directed
1486,3942,2243,,,1,Directed
1486,3202,2244,,,1,Directed
1487,3867,2245,,,1,Directed
1488,2481,2246,,,1,Directed
1489,3418,2247,,,1,Directed
1489,2305,2248,,,1,Directed
1489,2066,2249,,,1,Directed
1490,2591,2250,,,1,Directed
1491,1930,2251,,,1,Directed
1491,3768,2252,,,1,Directed
1492,3224,2253,,,1,Directed
1495,1961,2254,,,1,Directed
1495,1931,2255,,,1,Directed
1495,3942,2256,,,1,Directed
1495,1866,2257,,,1,Directed
1495,2182,2258,,,1,Directed
1495,3649,2259,,,1,Directed
1495,1937,2260,,,1,Directed
1495,3498,2261,,,1,Directed
1495,3300,2262,,,1,Directed
1495,3856,2263,,,1,Directed
1495,2661,2264,,,1,Directed
1495,3166,2265,,,1,Directed
1495,2766,2266,,,1,Directed
1495,2167,2267,,,1,Directed
1495,3006,2268,,,1,Directed
1497,3893,2269,,,1,Directed
1499,3535,2270,,,1,Directed
1499,1955,2271,,,1,Directed
1499,2434,2272,,,1,Directed
1501,2792,2273,,,1,Directed
1502,3006,2274,,,1,Directed
1502,1937,2275,,,1,Directed
1502,2933,2276,,,1,Directed
1506,1600,2277,,,1,Directed
1506,3726,2278,,,1,Directed
1507,2232,2279,,,1,Directed
1508,3062,2280,,,1,Directed
1510,2756,2281,,,1,Directed
1511,3425,2282,,,1,Directed
1512,3101,2283,,,1,Directed
1513,3296,2284,,,1,Directed
1513,2365,2285,,,1,Directed
1513,2044,2286,,,1,Directed
1514,1952,2287,,,1,Directed
1515,2938,2288,,,1,Directed
1516,1854,2289,,,1,Directed
1517,1937,2290,,,1,Directed
1519,1789,2291,,,1,Directed
1520,3326,2292,,,1,Directed
1520,2738,2293,,,1,Directed
1522,3449,2294,,,1,Directed
1523,2049,2295,,,1,Directed
1524,1889,2296,,,1,Directed
1525,3130,2297,,,1,Directed
1526,1801,2298,,,1,Directed
1527,1800,2299,,,1,Directed
1529,2217,2300,,,1,Directed
1530,3551,2301,,,1,Directed
1530,3925,2302,,,1,Directed
1531,3851,2303,,,1,Directed
1532,2958,2304,,,1,Directed
1532,3903,2305,,,1,Directed
1534,3881,2306,,,1,Directed
1536,3407,2307,,,1,Directed
1537,1937,2308,,,1,Directed
1538,3069,2309,,,1,Directed
1539,3415,2310,,,1,Directed
1541,2168,2311,,,1,Directed
1542,2059,2312,,,1,Directed
1543,3706,2313,,,1,Directed
1544,3947,2314,,,1,Directed
1545,3407,2315,,,1,Directed
1546,2808,2316,,,1,Directed
1547,3272,2317,,,1,Directed
1550,2792,2318,,,1,Directed
1551,3072,2319,,,1,Directed
1553,3588,2320,,,1,Directed
1554,3157,2321,,,1,Directed
1554,1560,2322,,,1,Directed
1555,3918,2323,,,1,Directed
1556,3498,2324,,,1,Directed
1556,2789,2325,,,1,Directed
1557,2335,2326,,,1,Directed
1558,1780,2327,,,1,Directed
1558,1829,2328,,,1,Directed
1558,2364,2329,,,1,Directed
1558,2744,2330,,,1,Directed
1558,2273,2331,,,1,Directed
1558,2353,2332,,,1,Directed
1558,1926,2333,,,1,Directed
1558,1597,2334,,,1,Directed
1558,2678,2335,,,1,Directed
1559,2995,2336,,,1,Directed
1560,2385,2337,,,1,Directed
1560,2907,2338,,,1,Directed
1560,2069,2339,,,1,Directed
1560,2631,2340,,,1,Directed
1562,1951,2341,,,1,Directed
1563,2198,2342,,,1,Directed
1566,1637,2343,,,1,Directed
1566,2112,2344,,,1,Directed
1567,1809,2345,,,1,Directed
1568,2480,2346,,,1,Directed
1570,1851,2347,,,1,Directed
1571,3878,2348,,,1,Directed
1572,1914,2349,,,1,Directed
1573,3304,2350,,,1,Directed
1574,3215,2351,,,1,Directed
1574,1780,2352,,,1,Directed
1575,2207,2353,,,1,Directed
1575,1762,2354,,,1,Directed
1576,2340,2355,,,1,Directed
1577,1817,2356,,,1,Directed
1578,2256,2357,,,1,Directed
1579,3263,2358,,,1,Directed
1580,1795,2359,,,1,Directed
1581,2222,2360,,,1,Directed
1581,3804,2361,,,1,Directed
1582,2378,2362,,,1,Directed
1583,1608,2363,,,1,Directed
1585,3062,2364,,,1,Directed
1585,1937,2365,,,1,Directed
1585,3808,2366,,,1,Directed
1585,1681,2367,,,1,Directed
1586,3573,2368,,,1,Directed
1587,2535,2369,,,1,Directed
1588,2314,2370,,,1,Directed
1588,3092,2371,,,1,Directed
1588,2853,2372,,,1,Directed
1589,1858,2373,,,1,Directed
1590,2077,2374,,,1,Directed
1591,2976,2375,,,1,Directed
1592,3863,2376,,,1,Directed
1592,3103,2377,,,1,Directed
1593,2736,2378,,,1,Directed
1594,3407,2379,,,1,Directed
1596,2852,2380,,,1,Directed
1596,3045,2381,,,1,Directed
1598,1937,2382,,,1,Directed
1598,1919,2383,,,1,Directed
1600,3914,2384,,,1,Directed
1600,3167,2385,,,1,Directed
1600,2745,2386,,,1,Directed
1600,3035,2387,,,1,Directed
1600,2449,2388,,,1,Directed
1601,2862,2389,,,1,Directed
1602,3354,2390,,,1,Directed
1603,3006,2391,,,1,Directed
1606,2427,2392,,,1,Directed
1607,2700,2393,,,1,Directed
1611,2286,2394,,,1,Directed
1612,3062,2395,,,1,Directed
1613,2486,2396,,,1,Directed
1614,2322,2397,,,1,Directed
1615,3407,2398,,,1,Directed
1616,3277,2399,,,1,Directed
1617,2362,2400,,,1,Directed
1618,3590,2401,,,1,Directed
1619,2222,2402,,,1,Directed
1620,2085,2403,,,1,Directed
1621,1809,2404,,,1,Directed
1622,3573,2405,,,1,Directed
1623,1826,2406,,,1,Directed
1624,3432,2407,,,1,Directed
1624,3726,2408,,,1,Directed
1625,1937,2409,,,1,Directed
1630,2612,2410,,,1,Directed
1631,3704,2411,,,1,Directed
1631,2573,2412,,,1,Directed
1631,3204,2413,,,1,Directed
1633,2556,2414,,,1,Directed
1634,3062,2415,,,1,Directed
1635,2399,2416,,,1,Directed
1635,3942,2417,,,1,Directed
1636,3539,2418,,,1,Directed
1636,3805,2419,,,1,Directed
1638,2943,2420,,,1,Directed
1642,2648,2421,,,1,Directed
1643,2792,2422,,,1,Directed
1643,3739,2423,,,1,Directed
1643,2462,2424,,,1,Directed
1643,3491,2425,,,1,Directed
1644,3369,2426,,,1,Directed
1644,2277,2427,,,1,Directed
1647,3942,2428,,,1,Directed
1648,1937,2429,,,1,Directed
1648,3598,2430,,,1,Directed
1651,2129,2431,,,1,Directed
1652,3867,2432,,,1,Directed
1653,1766,2433,,,1,Directed
1654,3791,2434,,,1,Directed
1655,1886,2435,,,1,Directed
1657,2448,2436,,,1,Directed
1658,3696,2437,,,1,Directed
1659,3093,2438,,,1,Directed
1661,3726,2439,,,1,Directed
1663,3482,2440,,,1,Directed
1664,2110,2441,,,1,Directed
1665,3420,2442,,,1,Directed
1665,2367,2443,,,1,Directed
1668,1871,2444,,,1,Directed
1668,1937,2445,,,1,Directed
1668,3715,2446,,,1,Directed
1668,3926,2447,,,1,Directed
1668,3006,2448,,,1,Directed
1668,3062,2449,,,1,Directed
1668,3573,2450,,,1,Directed
1668,1814,2451,,,1,Directed
1668,2769,2452,,,1,Directed
1668,2167,2453,,,1,Directed
1670,3015,2454,,,1,Directed
1671,2236,2455,,,1,Directed
1672,2221,2456,,,1,Directed
1673,3062,2457,,,1,Directed
1674,1840,2458,,,1,Directed
1676,2660,2459,,,1,Directed
1677,1930,2460,,,1,Directed
1678,2257,2461,,,1,Directed
1679,2657,2462,,,1,Directed
1680,3499,2463,,,1,Directed
1682,1784,2464,,,1,Directed
1682,3506,2465,,,1,Directed
1684,2009,2466,,,1,Directed
1686,1937,2467,,,1,Directed
1687,2316,2468,,,1,Directed
1688,2017,2469,,,1,Directed
1692,3794,2470,,,1,Directed
1694,3915,2471,,,1,Directed
1694,3349,2472,,,1,Directed
1695,3397,2473,,,1,Directed
1696,1778,2474,,,1,Directed
1698,1710,2475,,,1,Directed
1702,2585,2476,,,1,Directed
1705,3736,2477,,,1,Directed
1709,3873,2478,,,1,Directed
1710,1780,2479,,,1,Directed
1710,2190,2480,,,1,Directed
1710,2520,2481,,,1,Directed
1711,2876,2482,,,1,Directed
1712,2494,2483,,,1,Directed
1714,2895,2484,,,1,Directed
1715,1771,2485,,,1,Directed
1715,1780,2486,,,1,Directed
1717,3675,2487,,,1,Directed
1718,2970,2488,,,1,Directed
1719,3151,2489,,,1,Directed
1719,3521,2490,,,1,Directed
1721,2694,2491,,,1,Directed
1722,3867,2492,,,1,Directed
1723,2393,2493,,,1,Directed
1724,1738,2494,,,1,Directed
1725,2865,2495,,,1,Directed
1727,3498,2496,,,1,Directed
1729,1828,2497,,,1,Directed
1729,2709,2498,,,1,Directed
1730,3012,2499,,,1,Directed
1730,2248,2500,,,1,Directed
1731,3867,2501,,,1,Directed
1732,1746,2502,,,1,Directed
1732,3385,2503,,,1,Directed
1733,1951,2504,,,1,Directed
1733,3984,2505,,,1,Directed
1735,2575,2506,,,1,Directed
1736,3294,2507,,,1,Directed
1737,2201,2508,,,1,Directed
1739,3942,2509,,,1,Directed
1739,3573,2510,,,1,Directed
1741,3263,2511,,,1,Directed
1742,2305,2512,,,1,Directed
1742,3111,2513,,,1,Directed
1743,1803,2514,,,1,Directed
1744,3615,2515,,,1,Directed
1745,2217,2516,,,1,Directed
1747,3867,2517,,,1,Directed
1748,3006,2518,,,1,Directed
1750,1865,2519,,,1,Directed
1752,3880,2520,,,1,Directed
1753,1862,2521,,,1,Directed
1756,3192,2522,,,1,Directed
1756,3942,2523,,,1,Directed
1757,3259,2524,,,1,Directed
1758,2678,2525,,,1,Directed
1760,3472,2526,,,1,Directed
1761,3928,2527,,,1,Directed
1762,3717,2528,,,1,Directed
1763,3376,2529,,,1,Directed
1767,3174,2530,,,1,Directed
1768,2058,2531,,,1,Directed
1770,1937,2532,,,1,Directed
1772,2980,2533,,,1,Directed
1773,2794,2534,,,1,Directed
1774,2624,2535,,,1,Directed
1775,1937,2536,,,1,Directed
1777,2021,2537,,,1,Directed
1778,3366,2538,,,1,Directed
1778,2129,2539,,,1,Directed
1778,2792,2540,,,1,Directed
1778,3816,2541,,,1,Directed
1780,3840,2542,,,1,Directed
1780,3289,2543,,,1,Directed
1780,2045,2544,,,1,Directed
1780,3384,2545,,,1,Directed
1780,3314,2546,,,1,Directed
1780,2307,2547,,,1,Directed
1780,2738,2548,,,1,Directed
1780,3550,2549,,,1,Directed
1780,1795,2550,,,1,Directed
1780,1937,2551,,,1,Directed
1780,2231,2552,,,1,Directed
1780,2722,2553,,,1,Directed
1780,3769,2554,,,1,Directed
1780,1925,2555,,,1,Directed
1780,3726,2556,,,1,Directed
1780,3006,2557,,,1,Directed
1780,3496,2558,,,1,Directed
1780,2609,2559,,,1,Directed
1780,2381,2560,,,1,Directed
1780,3723,2561,,,1,Directed
1780,2946,2562,,,1,Directed
1780,2978,2563,,,1,Directed
1780,3800,2564,,,1,Directed
1780,3180,2565,,,1,Directed
1780,3927,2566,,,1,Directed
1780,2275,2567,,,1,Directed
1780,2782,2568,,,1,Directed
1780,2972,2569,,,1,Directed
1780,3613,2570,,,1,Directed
1780,3867,2571,,,1,Directed
1780,2678,2572,,,1,Directed
1780,3630,2573,,,1,Directed
1780,2327,2574,,,1,Directed
1780,1932,2575,,,1,Directed
1780,3717,2576,,,1,Directed
1780,3508,2577,,,1,Directed
1780,2863,2578,,,1,Directed
1780,3967,2579,,,1,Directed
1780,2433,2580,,,1,Directed
1780,3062,2581,,,1,Directed
1780,3016,2582,,,1,Directed
1780,3331,2583,,,1,Directed
1780,1889,2584,,,1,Directed
1780,3519,2585,,,1,Directed
1780,2986,2586,,,1,Directed
1782,3242,2587,,,1,Directed
1783,3904,2588,,,1,Directed
1784,3942,2589,,,1,Directed
1785,3867,2590,,,1,Directed
1786,2767,2591,,,1,Directed
1786,2742,2592,,,1,Directed
1786,3727,2593,,,1,Directed
1790,2217,2594,,,1,Directed
1790,3726,2595,,,1,Directed
1791,3771,2596,,,1,Directed
1792,1907,2597,,,1,Directed
1792,1937,2598,,,1,Directed
1792,1889,2599,,,1,Directed
1793,3873,2600,,,1,Directed
1794,2861,2601,,,1,Directed
1794,2789,2602,,,1,Directed
1795,3976,2603,,,1,Directed
1795,3986,2604,,,1,Directed
1795,2003,2605,,,1,Directed
1795,2358,2606,,,1,Directed
1795,2688,2607,,,1,Directed
1795,2076,2608,,,1,Directed
1795,3022,2609,,,1,Directed
1795,2496,2610,,,1,Directed
1795,1936,2611,,,1,Directed
1795,2482,2612,,,1,Directed
1795,3386,2613,,,1,Directed
1795,2297,2614,,,1,Directed
1795,3762,2615,,,1,Directed
1796,2318,2616,,,1,Directed
1801,3726,2617,,,1,Directed
1801,3899,2618,,,1,Directed
1802,1995,2619,,,1,Directed
1803,3137,2620,,,1,Directed
1803,3147,2621,,,1,Directed
1803,3961,2622,,,1,Directed
1804,3427,2623,,,1,Directed
1805,2137,2624,,,1,Directed
1809,2268,2625,,,1,Directed
1811,2335,2626,,,1,Directed
1812,2886,2627,,,1,Directed
